ID,kind,mean_hue,mean_sat,mean_val,edge_percent,fourth_LBP,eighth_LBP,Red percentage,Yellow percentage,Green percentage,circles_s
fun0990,fun,17.108630390918485,110.2264800931774,143.42732000196852,24.05223182794993,9623,3135,17.23848641090623,30.357423752512453,0.0227213143406449,4.0
fun0991,fun,14.65298172937212,122.89584814665966,144.9727795467895,23.306643583639904,10868,3162,33.595938952434324,19.7283844809968,0.069222401687708,2.0
fun0992,fun,14.419767654206526,120.4557995139562,141.87279980895389,24.276904490988525,11606,3666,34.242790794916594,19.01945850693667,0.047787584188283,1.0
fun0993,fun,14.86277810995374,118.46950624665638,142.96982093967335,21.93252981716336,10745,2774,32.49531960417224,18.12650441294464,0.0484755282161005,1.0
fun0994,fun,14.548012677745415,119.42718862429332,142.82588087487864,22.962709154245903,11708,3212,31.89366759011157,19.84346851961185,0.056012231860363,4.0
fun0995,fun,14.653386960203218,118.81003386960204,143.2519898391194,22.50635055038104,12009,3052,30.440366150492032,21.50312840652859,0.0462914569862768,3.0
fun0996,fun,15.125583324691489,119.6591309758374,142.17867883438765,23.497429667708627,11175,3166,31.77037271004422,21.94093493367025,0.0331648768161718,0.0
fun0997,fun,14.567707081135358,116.0962678018357,141.50724801651842,23.89653368029529,11670,3311,31.21117084826762,21.745818399044207,0.0089605734767025,4.0
fun0998,fun,15.075394569009235,116.2341135067849,141.3052204515068,24.732983971354365,10518,3280,30.72460470936185,21.359507288298097,0.0455010806506654,3.0
fun0999,fun,15.346136996589166,119.13801358074912,142.93613292862284,24.068279250242515,10413,3248,30.257987928238222,22.820980120048823,0.0468156966342858,4.0
fun1000,fun,15.143619392788828,115.57483712300989,141.97930419525105,24.55020062993485,11129,3462,29.785752138693315,22.56188962071315,0.0484518131576955,3.0
fun1001,fun,17.20650627447846,109.55885221005516,142.6138118455759,24.218687554951643,9832,3194,16.22071024992789,32.69762627890799,0.0339345402718156,2.0
fun1002,fun,14.804978864781395,116.46198000343156,142.77454726957933,24.45758138229009,10565,3195,30.28245608252859,21.5368643090208,0.0280148973336409,3.0
fun1003,fun,14.782810735069132,118.00220191881496,142.31587526272895,23.476172092823745,11590,3296,29.449524616968446,22.85774844062254,0.0211954217888936,1.0
fun1004,fun,15.196687189787928,115.49192902784448,141.4423824287149,24.38467024729633,11133,3538,30.646474265439966,21.04535610610226,0.0445420615294822,2.0
fun1005,fun,15.211931654561162,115.05908232809652,142.8530381083416,23.218571017182352,10332,2947,30.580012553649887,19.86869560791898,0.045803857702682,1.0
fun1006,fun,14.669333175901054,115.02005785636273,144.14003601263394,23.731440210172096,11097,3305,30.886954897168035,19.43454095374508,0.0404788964830066,3.0
fun1007,fun,15.31991874538326,119.20353429172113,146.21504062730838,22.582248991419966,11721,3395,28.96804371849408,22.06966499644257,0.0423863515947864,1.0
fun1008,fun,15.47011737260334,120.1545090034264,146.00616752934314,23.45702413064081,11443,3326,29.86129489235176,20.646979155315474,0.042031850802497,2.0
fun1009,fun,15.375206569221506,117.6867577919832,144.97709483608972,23.02302045835949,12884,3586,29.262089974432897,21.44372518087363,0.0611978458358265,2.0
fun1010,fun,15.360570804139616,117.56964710419749,145.49701099183648,24.62942726746802,12392,4055,29.8169504433444,21.75515421857151,0.0856769841701572,3.0
fun1011,fun,15.51635372926819,118.8946171022512,146.17099442470544,24.06785849705788,11467,3687,29.883101177945985,21.471760648542123,0.0880846807303563,1.0
fun1012,fun,33.235373696180694,94.50862677437064,178.8813818524037,22.53156615167438,7173,3113,8.227965978933426,37.00722223371893,3.5717981085611408,2.0
fun1013,fun,17.317695554028855,112.25150652664638,145.97479634900384,23.54303660810678,8227,2466,16.76247025877498,31.712041774577305,0.0168445876234392,0.0
fun1014,fun,15.478626317911376,114.99671362075917,144.8257852491662,23.66315223632609,13222,4111,30.026612236461347,20.249844977263333,0.0826787928896238,4.0
fun1015,fun,15.822125895689318,115.75550051182246,145.1010122711016,24.04807339913306,12801,4165,31.103234381922903,19.90709039889368,0.0738443361394181,6.0
fun1016,fun,15.56279069767442,113.58267471752256,145.76585161714593,24.09278412148024,13671,4158,31.10901190251275,19.360161219220355,0.0680143585868127,2.0
fun1017,fun,15.823043723024956,114.25244260962032,145.266428973541,23.87189591543129,12829,4015,30.926073131955484,20.03842077371489,0.0529941706412294,4.0
fun1018,fun,15.648234565843673,114.71738768124568,145.35574152996358,22.953024927977907,13651,4038,30.492657985542653,20.058937611767373,0.0390398710424904,2.0
fun1019,fun,15.813200454788037,116.55195257210478,144.29389516671694,23.914657632781864,13875,4622,29.740256548876985,21.537573106600483,0.0540620238855851,3.0
fun1020,fun,16.190156350502203,112.42622829152442,144.3699470585325,23.62945920538321,12942,4253,28.775368671734945,20.438873114114863,0.0785103960849482,2.0
fun1021,fun,15.410442873596963,114.9717924975722,145.22684568305516,23.473881523972988,14302,4534,29.594487208378307,21.45339390129636,0.0367677582341987,6.0
